,fold1,fold2,fold3,fold4,fold5,fold6,fold7,means
f__Oscillospiraceae.6,0.0152994791666667,0.174154520155674,0.272983327899607,0.130470841843631,0.251205724593991,0.049027460679858,0.14045943529028,0.147657255661387
s__PROV_t__199571,0.155238272652608,0.157403423263902,0.084097018572825,0.194432256103594,0.170812534574043,0.111908643765536,0.149574517565504,0.14620952378543
f__Lachnospiraceae.58,0.0702620834353637,0.102008589945961,0.121329150529385,0.187318669667381,0.301623331519345,0.117547265735283,0.121089358006945,0.145882635548523
s__PROV_t__160951,0.153935682131953,0.0608231939095123,0.0832859543634121,0.0940406395263334,0.263156544701732,0.304304953421021,0.0601450034340659,0.145670281641147
g__Streptococcus.4,0.0418480805243445,0.109072800105678,0.281219964944906,0.103707843593573,0.167638503218547,0.0674392411844925,0.236745215764882,0.143953092762346
s__Alistipes__obesi,0.0455729166666667,0.307260716380395,0.0441441441441441,0.152981044249672,0.171696234028372,0.196457524124087,0.0721904795294808,0.141471865588974
s__PROV_t__221653,0.426526127548544,0.0687780782988536,0,0.185174130364679,0.0151654411764706,0.211313898660438,0.0766498614532019,0.140515362500312
g__Mogibacterium,0.142613417157688,0.0818771828064302,0.158402004511809,0.0979436321335414,0.121809315818919,0.0837700404241352,0.295141713691176,0.140222472363386
f__Acutalibacteraceae.15,0.289025438933435,0.128152759132936,0.0125,0.207563132972821,0.0897533350658351,0.0525,0.199706478755596,0.139885877837232
s__Lachnoclostridium_A__edouardi,0.114079767981456,0.164900149738307,0.0336908400933717,0.159944230181537,0.192684407958613,0.072262695458977,0.228408723455674,0.137995830695419
s__Eubacterium_E__hallii.1,0.250405537352835,0.0442550469451396,0.272713345606027,0.0390141626210904,0.114533089942504,0.110051118614114,0.131699769938496,0.137524581574315
f__Lachnospiraceae.41,0.0577090592334495,0.0458348488645944,0.225585840698518,0.196837137015617,0.0663892240913511,0.0152853260869565,0.352836159572051,0.137211085080363
f__unclassified.73,0.259350929419454,0.0653349332779104,0,0.0635013891659808,0.21588518070741,0.135737485113534,0.218001487075635,0.136830200679989
g__Ruminococcus_E.1,0.143408633606631,0.139752073622081,0,0.0977457429009401,0.229546520575409,0.171345326423435,0.174935546090092,0.136676263316941
g__Anaerotignum,0.0223091640502355,0.212506349850778,0.0891684979906774,0.210686673731099,0.236043706855932,0.0573089191510244,0.128120048768423,0.13659190862831
g__Angelakisella,0.0977238900035791,0.071974735893197,0.161011824659549,0.0779676737564673,0.197186180445732,0.195581780483287,0.151962609140322,0.13620124205459
f__unclassified.138,0.0817528735632184,0.217413263117037,0.0736644789111285,0.236571472127444,0.158342242524367,0.0376209077380953,0.147638836399066,0.136143439197194
s__Peptostreptococcus__stomatis,0.0568910256410256,0.0775121677936307,0.15388866508771,0.165038539679453,0.0459336617692786,0.218242775408083,0.23467542757969,0.136026037565553
s__Blautia_A__wexlerae.4,0.211155012283695,0.114895461890686,0.160116020168348,0.134904411905041,0.0154655612244898,0.21364276704466,0.0934954783912249,0.134810673272592
f__unclassified.85,0.221808252813122,0.01875,0.0763951714635308,0.123279370576482,0.287275306242845,0.0361186594202899,0.178169425204602,0.134542312245839
f__Oscillospiraceae.3,0.167907130644266,0.111624003938725,0.274301765431556,0.0608481804245558,0.0154320987654321,0.0689338384547346,0.237744821475185,0.133827405590636
s__Ruminococcus_G__gauvreauii,0.257694777816026,0.122885900560056,0,0.170919977873938,0.15041800287336,0.0366443452380952,0.192585270551902,0.133021182130482
g__Clostridium_M.1,0.0965566167885097,0.160892168818527,0.158005284642215,0.071034417157848,0.274152490037086,0.127747503775464,0.0416185224089637,0.132858143375516
g__Gemmiger.1,0.107633627946128,0.130683918951044,0.109201435085577,0.214879855407422,0.140414179953606,0.197025113956107,0.0284883720930232,0.132618071913272
s__Bacteroides__stercoris.1,0.223669087986261,0.0682867642433159,0.162013408783931,0.189075535317277,0.142743705400507,0.07230479771982,0.0685316474859625,0.132374992419582
f__Ruminococcaceae.2,0.191953653611955,0.0381457390648567,0.104089410965346,0.2256457884507,0.156381564982844,0.0947880140458677,0.107952839063001,0.13127957288351
s__Staphylococcus__aureus,0.226633316591001,0.0531871991573769,0.156541997008986,0.0589391401498584,0.187905372880523,0.021140318015318,0.214040396066143,0.131198248552744
s__Holdemania__massiliensis,0.195325830906862,0.150053893713108,0.202512798362951,0.0597933885984977,0.0987619462319882,0.0612116228070175,0.146396121992752,0.130579371801882
f__Ruminococcaceae.4,0.0867330592657344,0.148363585703495,0.0510110294117647,0.18767846076013,0.247288781926552,0.0857685156560919,0.10299901325567,0.129977492282777
f__unclassified.84,0.163544221475774,0.11037207888441,0.0148730830248546,0.0300008408796435,0.193353555221544,0.316962879180333,0.0784821690970666,0.129655546823375
g__Ruminococcus_A.1,0.238838404211424,0.088596762823009,0.0130208333333333,0.199899283439706,0.0832046914737358,0.207921686390845,0.0710904466173362,0.12893887261277
s__Barnesiella__intestinihominis.2,0.189713977521161,0.126493574682913,0.100581350604834,0.057764752796299,0.17687090282935,0.0399589923027423,0.20522404339394,0.128086799161606
g__Ruthenibacterium,0.1779245971921,0.0694396937160925,0,0.168332143911518,0.149916213312863,0.144768434180825,0.185371869605684,0.127964707417012
g__Blautia_A.2,0.211023695448159,0.133225408396147,0.227553304178554,0.177208949320196,0,0.0811335198917603,0.0630893452788232,0.12760488893052
s__Blautia_A__wexlerae,0.153047632996862,0.0941386563219615,0.157297826166591,0.0931654174779681,0.0970546699561078,0.0992913419523165,0.198657500927538,0.127521863685621
f__unclassified.51,0.0446230897335424,0.107585549571618,0,0.0774292251555476,0.227908700266237,0.314807977596795,0.119946186126816,0.127471532635794
f__unclassified.160,0.0445891318145685,0.179930340235862,0.145466287945591,0.193722974854861,0.0277777777777778,0.184144991290121,0.116613835205502,0.127463619874898
f__Lachnospiraceae.48,0.0753993666503747,0.0816744887150102,0.134270742599754,0.0636807265841072,0.283689688667975,0.0812170001986674,0.167942460059223,0.126839210496445
f__Lachnospiraceae.88,0.0871149633647866,0.0625786142712814,0.186107604535542,0.132787036649566,0.180950746445109,0.062888198757764,0.172087136663125,0.126359185812453
f__Anaerovoracaceae,0.0917806412337663,0.127904416218557,0.0815362806790559,0.137060908478217,0.178181625775171,0.194400917503526,0.0730847928113553,0.126278511814235
f__unclassified.37,0.34073431554447,0.133101555664385,0.0945700926153771,0.0725487314854031,0.0567236635220126,0.0462111928104575,0.138956860530606,0.126120916024673
s__PROV_t__126964,0.138564945708413,0.129173503734341,0.194234133972499,0.122988363657032,0.155421953294814,0.06505544005544,0.0714489651674241,0.125269615084281
s__Faecalicatena__gnavus,0.136044046736039,0.078566447815038,0.227837678167281,0.0781320098582203,0.0824710237877193,0.0571607596957348,0.211708312394117,0.124560039779164
f__Oscillospiraceae.1,0.0834360870810224,0.183876903453012,0.0648065476190476,0.113872276118355,0.199828702912585,0.105862985757404,0.118792431875675,0.124353704973872
g__PROV_t__116819.2,0.0820875305250305,0.116103098144027,0.109926554622278,0.155403090346919,0.109906990874924,0.230028527008987,0.0669198402510341,0.1243393759676
f__unclassified.105,0.242143553674302,0.205980928554392,0.156838068167156,0.110668316861393,0.0807291666666667,0.0585447187331484,0.0104166666666667,0.123617345617675
s__PROV_t__222192,0.185311220853266,0.0961923759419741,0.108087970082172,0.0925445445333691,0.124893389449668,0.165502693620819,0.0923477905436128,0.123554283574983
f__unclassified.163,0.265644747347891,0.121439062159872,0.144919600930988,0.185416335353811,0.0283146414053426,0.0221354166666667,0.09512093347545,0.123284391048575
g__Acutalibacter.2,0.126555700183823,0.0582657469468131,0.149988070937315,0.261936453275527,0.196912454659852,0,0.0659841573115881,0.122806083330702
s__Gordonibacter__urolithinfaciens,0.0902259636610518,0.124320781986036,0.173931231914298,0.124918466011129,0.122695338040129,0.152464073373289,0.0708906952229461,0.122778078601268
s__Granulicatella__elegans,0.0596189476284585,0.11974721439656,0.025686553030303,0.107322158266891,0.165659078438102,0.0889793801976028,0.291814928326815,0.122689751469247
f__unclassified.153,0.108938640618593,0.142750123978627,0.161732808863607,0.0692414611979197,0.224680733076945,0.0535794253449044,0.0969541438291438,0.12255390527282
f__Anaerovoracaceae.8,0.0386284722222222,0.16246173657716,0.326226088432532,0.215392195744775,0,0.0598755685537627,0.0532670454545455,0.122264443855
f__Lachnospiraceae.12,0.078669081755972,0.141173133314863,0.198118951298968,0.09892902500093,0.258231114413712,0,0.0791399707395823,0.122037325217718
g__Abiotrophia,0.16462171764765,0.160828097853594,0.0270248015873016,0.210406951207655,0.0566772151898735,0.173338715982263,0.047098734764176,0.119999462033216
s__Gordonibacter__urolithinfaciens.1,0.151605082945839,0.18513683148285,0.124213917699858,0.0772298998116885,0,0.197895065597106,0.103396559330873,0.119925336695459
s__Oxalobacter__formigenes_B,0.156469259128815,0.0951554380786495,0.161759736633998,0.213678105508453,0.123989263501627,0.058283122500592,0.0270435354374308,0.119482637255652
g__Actinomyces,0.105215545725383,0.222580859117784,0.0288461538461539,0.115590943719885,0.0451388888888889,0.177785332276022,0.137627536328194,0.118969322843187
s__PROV_t__217134,0.0417918669871795,0.0836457918485084,0.0457829199122498,0.450739808643133,0.0416462836320072,0.0506066880197526,0.11728251294217,0.118785124569286
s__Barnesiella__intestinihominis.3,0.0250515533456676,0.110994065316866,0.355909893820068,0.147006067702308,0.0539836857810068,0.136126135149573,0,0.118438771587927
s__Clostridium_Q__saccharolyticum,0.0819212768987285,0.0330459848122892,0.0898709654981077,0.139170194868362,0.145523478532686,0.144696449158774,0.1914791438435,0.117958213373207
g__Faecalibacterium.2,0.22656845531121,0.188359312374732,0.133570009525549,0.15970392065447,0.0434713723776224,0.0275789942074105,0.0462549603174603,0.117929574966922
g__PROV_t__214536,0.134337323156214,0.0207829321915174,0.25168251617313,0.151039795546746,0.0285253563260638,0.148574415496349,0.0842621939428504,0.117029218976124
f__unclassified.5,0.087568014240933,0.0206019728246668,0.0918170665571129,0.165537881572302,0.02722343215254,0.185833415559899,0.239878847998075,0.116922947272218
s__Eubacterium_R__coprostanoligenes,0.0497315305680263,0.137613090039401,0.18723673781626,0.113008506197431,0.153825911863203,0.0346681096681096,0.140830693193419,0.116702082763693
g__Clostridium_Q.1,0.0732107722577472,0.0822506028932695,0.166123639819041,0.107951482783966,0.238901251442228,0.0666669337759036,0.0813958835466089,0.116642938074109
s__Negativibacillus__massiliensis,0.173195649729854,0.0719476790356593,0.168182465174529,0.153284831414748,0.0728886752871709,0,0.167206162084122,0.115243637532298
f__Butyricicoccaceae,0.123271042558288,0.150247199906961,0.0449242001488095,0.0658676394808349,0.132843480841187,0.0377356281949585,0.250085773165904,0.114996423470992
f__Eggerthellaceae.3,0.308630520616557,0.148717543831512,0.116470805855439,0.102925337557777,0.0530111797114498,0.0133928571428571,0.0605342911817212,0.114811790842473
s__Coprobacter__fastidiosus,0.237200196425207,0.0284403604949078,0.0698601944503584,0.157751839922733,0.101372594741054,0.0897891496419381,0.119233408975205,0.114806820664486
g__Streptococcus.5,0.105141320717052,0.100048538192402,0.119168578259734,0.0823771368439548,0.0811232988893938,0.21338486656516,0.0913868857630308,0.113232946461533
s__Lactobacillus_H__reuteri,0.102116535458269,0.0830466597526707,0.083912645057171,0.0804701207971558,0.122219347526119,0.20340094334572,0.116800371884213,0.113138089117331
s__Butyricimonas__virosa.1,0.0929028818991743,0.0566477350532406,0.0978491035633268,0.152601260819975,0.13012722090752,0,0.254758235311283,0.11212663393636
f__unclassified.145,0.276670887016362,0.132880020571901,0.143338845182595,0.113723675379379,0.039852262409201,0.013671875,0.0641691627188249,0.112043818325466
f__Eggerthellaceae.2,0.169584683293148,0.216382692104105,0.0255681818181818,0.0963968586490672,0.0289104278074866,0.0452008928571428,0.20122759854431,0.111895905010492
g__Intestinimonas.1,0.0283777573529412,0.0368846179009145,0.241410057377033,0.0255804694352997,0.255095848336723,0.194684886509333,0,0.111719090987463
g__Clostridium.2,0.117624317510893,0.0815936211829974,0.271582154581568,0.048748032176069,0.0288028802880288,0.218770290879987,0.0132040895061729,0.111475055160817
f__unclassified,0.0772573939346864,0.2050534087846,0.0277777777777778,0.0968040059943831,0.120236323604743,0.0143229166666667,0.233751866661798,0.110743384774951
f__Lachnospiraceae.15,0.0624249249249249,0.142192815839698,0.116580542761502,0.0714221245108392,0.174828855458885,0.0801233622683233,0.127495216721659,0.110723977497976
g__Methanobrevibacter_A,0.185050984243227,0.0892279218173538,0.0757469258155639,0.0634637276869318,0.209010587486615,0.0165765977443609,0.135782200756378,0.110694135078633
f__unclassified.130,0.0801014676704015,0.273762900699382,0.0822485902255639,0.0133226805101805,0.0941785184409259,0.203521463444271,0.02734375,0.110639910141532
g__Alistipes.1,0.150687360105367,0.111150196802208,0.0965973300552105,0.0916703097655168,0.124239264464086,0.0208333333333333,0.179025812575329,0.11060051530015
s__PROV_t__116768,0.0149990575006557,0.170446132098713,0.069630354859335,0.212169218115918,0.121309308023265,0.0148809523809524,0.170179288792536,0.110516330253053
f__Lachnospiraceae.82,0.0829570639909736,0.107114256858693,0.12721051382677,0.142610377442736,0.203878053569361,0.0125,0.0970905949822828,0.110480122952974
g__Blautia_A.7,0.154430777189523,0.0206132192460317,0.0557353888173379,0.164814282335031,0.272994558219255,0,0.104340085889288,0.110418330242352
f__Anaerovoracaceae.2,0.0299744897959184,0.254094204618885,0.0680709628764657,0.12075922033845,0.0304996459723381,0.160024386439203,0.1061774103238,0.109942902909294
s__Pseudoflavonifractor__capillosus,0.129917486870669,0.065661480567832,0.19633661397482,0.0824525455969684,0.0757210643558903,0.190287168385571,0.0284801951779564,0.109836650704244
s__PROV_t__255390,0,0.0888467576419601,0.178822653975808,0.10988370104125,0.100375980426384,0.0445275119617224,0.246121186668685,0.109796827387973
f__unclassified.99,0.0938849178630639,0.108122128098859,0.0149489823103155,0.207221853029408,0.290317578548906,0.0484775641025641,0,0.108996146279017
f__Ruminococcaceae.8,0.147961805357897,0.110475752441014,0.0306311881188119,0.125209283517905,0.0444247401268884,0.133537090015296,0.168655504345487,0.108699337703328
f__Ruminococcaceae.17,0.0983905867034314,0.058338803401489,0.0838443681411386,0.112801761788527,0.0420562880324544,0.0599759149412661,0.298197016838167,0.107657819978068
g__PROV_t__182732,0.0558340622391633,0.0778178148603544,0.213984692492429,0.127593219613693,0.149543699471295,0.109659564676012,0.0153186274509804,0.10710738297199
g__Absiella.2,0.0405219643295301,0.129717363255441,0.0697453465973564,0.0982341291577281,0.0559151785714286,0.139003230861145,0.216386209999578,0.107074774681744
f__unclassified.167,0.0298724489795918,0.0440039034856609,0.166140786810503,0.105997861380776,0.122804044453515,0.215113332498095,0.0652273421670473,0.107022817110741
s__PROV_t__226940,0.149023351125552,0.115370706155457,0.00992063492063489,0.242004952489413,0.0301711309523809,0,0.201031277729163,0.106788864767515
s__Sutterella__wadsworthensis_A,0.220096691767721,0.0393718467144479,0.043307616607249,0.00557235129816547,0.205799334205535,0.188494926681703,0.0414120411551918,0.10629354406143
f__unclassified.71,0.0153846153846154,0.0649041380001781,0.323843728882871,0.157032518487887,0.05,0.0431202068365835,0.0888539515798079,0.106162737024563
s__Clostridium_P__perfringens,0.0488433441558442,0.212999611085236,0.0669464601967618,0.112090472603061,0.0781785750702438,0.153821131568885,0.0657979249011858,0.105525359940174
f__Peptostreptococcaceae.2,0.0855879389578084,0.165756178269107,0.114167217625164,0.130734842262985,0.100605837264151,0.01171875,0.124515566752418,0.10472661873309
s__Lactobacillus_B__salivarius,0.214562516373449,0.053613745065865,0.0789484233028912,0.138110211247477,0.116782122706129,0.0919185405251548,0.0326778999326043,0.103801922736224
g__Dorea.2,0.2985016002948,0.0288984763022732,0.0692783664769381,0.133829231485302,0.0565252976190476,0.0664811528481071,0.0730115232370775,0.103789378323364
g__Anaerotignum.5,0.115941735063834,0.0410817677586842,0.224685583705688,0.218563668527095,0.0284745762711864,0.0150462962962963,0.0797603685866664,0.10336485660135
s__PROV_t__177409,0.163665949119921,0.094987310021808,0.107456187809768,0.0950969911205592,0.0415482954545455,0.0822117840326151,0.13847310398849,0.103348517363958
g__Lactobacillus,0.0956769458729445,0.0865423992509471,0.172917197452477,0.0507101830053969,0.0326085244455645,0.0421899496995035,0.241756619291193,0.103200259859718
f__unclassified.18,0.161658299852899,0.157900425754579,0.144536572629805,0.11589200162811,0.0512534340659341,0.02875,0.061633281972265,0.103089145129084
s__Senegalimassilia__anaerobia,0.124205804228296,0.172733737828282,0.152067491049037,0.110485262006109,0.0644246660820291,0.0675450980373973,0.02892295117102,0.102912144343167
f__unclassified.146,0.0967099019964597,0.0719455441630966,0.0920406511422138,0.146582042135826,0.0279605263157894,0.206979550490651,0.0778532963889739,0.102867358947573
s__PROV_t__254045.1,0.0152001668056714,0.106719222404382,0.210205663212714,0.0489664649542355,0.0711006470225076,0.0970911827986433,0.170457832820605,0.102820168574108
f__Lachnospiraceae.75,0.100084646562282,0.0777309429672839,0.0673285590277778,0.129125599822734,0.164222071230779,0.0686991869918698,0.108753455928533,0.102277780361608
f__Acutalibacteraceae.4,0.104611853503083,0.158915655337195,0.0485054347826087,0.0967085792887516,0.138493153254404,0.167847426707092,0,0.102154586124734
f__Eggerthellaceae,0.103227170352554,0.0645923599575489,0.107632599256908,0.138182943815863,0.0954436004512694,0.106887858397446,0.097749255952381,0.101959398311996
s__Acutalibacter__timonensis,0.0795444094074366,0.150938390696404,0.115847253175516,0.115029505867761,0.139211812271996,0.11137041488604,0,0.101705969472165
f__Lachnospiraceae.86,0.117651088588589,0.0762367600632229,0.146031159507722,0.156697786736202,0.132935049019608,0.038961038961039,0.0297103993649242,0.0997461831773295
s__Bacteroides_A__coprocola,0.129106085955473,0.0400292648191698,0.0140474100087796,0.174391908368856,0.0147039049053357,0.254985359486678,0.06936929125406,0.0995190321140502
g__Coprococcus.1,0.256547601369791,0.000400641025641024,0.0713680944551106,0.0305422780029816,0.0707988466961251,0.0532440929878048,0.210489282332287,0.0990558338385344
f__Lachnospiraceae.89,0.0896416343203689,0.0869636423864249,0,0.0911544715875948,0.208876593854515,0.115693874243734,0.100759285971167,0.099012786051972
s__Parabacteroides__goldsteinii,0.0937527819974911,0.132716900999516,0.0632421184468409,0.0863954807155115,0.0425321215442699,0.116890525760899,0.155237010894291,0.0986809914798313
f__unclassified.119,0.0851258350283614,0.116680527455304,0.0879804200353726,0.132002124535282,0.118272176199771,0.0275643687707641,0.120210575276914,0.0982622896145385
f__unclassified.151,0.0263671875,0.117941657058893,0.229319319053203,0.0578323761631688,0.0272933467741935,0.11799724771677,0.107291260972686,0.097720342176988
s__Dorea__formicigenerans.2,0.0974738232816181,0.131329248906077,0,0.1436184911498,0.029066985645933,0.101092808915103,0.175253502754339,0.0968335515218386
g__Lancefieldella,0.0423938946862971,0.105665839439149,0.0865692515432099,0.132679601764374,0.137505669374686,0.12551398362947,0.0464409722222222,0.0966813160942012
g__Oscillibacter.1,0.118987174029183,0.0867004816150349,0.154834224252502,0.0767363146813304,0.106772634298887,0.0376536885245902,0.0933356419008444,0.0964314513289102
f__unclassified.165,0.0730134642975389,0.0773758012820513,0.0154969262295082,0.140877783280323,0.0734706357501628,0.0550613580466972,0.233445112093309,0.0955344401399416
f__Butyricicoccaceae.2,0.0779166222156507,0.0784298232132423,0.00767663043478262,0.035365113933839,0.116039160345612,0.0922846847023204,0.25636594136954,0.0948682823164267
g__Fenollaria,0.0140625,0.123681297376369,0.141144230063169,0.106004111031876,0.0368303571428571,0.149282489486026,0.0849545636655011,0.0937085069665426
s__Faecalibacterium__prausnitzii_K.2,0,0.110098297638342,0.0674603966851588,0.0987723600380417,0.112382330968024,0.0550985961535669,0.210631674062457,0.0934919507922272
s__Desulfovibrio__fairfieldensis,0.10925516405764,0.128024989532651,0.271795908296944,0.0787046299004178,0,0.0370879120879121,0.0292697733580018,0.0934483396047953
g__Alistipes.3,0.0895037207771712,0.099440408535626,0.125175387571987,0.137167480712403,0.0147058823529412,0.0138888888888889,0.172991491168953,0.0932676085725671
f__Ruminococcaceae.10,0.10056807468496,0.0724841719284754,0.0549860733874901,0.148588918058329,0.0621168900379244,0.172120300125397,0.0395105314282904,0.0929107085215523
f__Ruminococcaceae.12,0,0.0334500267852429,0.157713979763707,0.118875829102067,0.10989043149621,0.130151927910329,0.0956586382425997,0.0922486904714508
s__Anaeroglobus__micronuciformis,0.015224358974359,0.0115671219413915,0.125458778261704,0.0907997813504189,0.0853324254289522,0.0451208043981481,0.272025512042377,0.0922183974853358
f__unclassified.102,0.0859349146990975,0.115121284069453,0.0704580745341615,0.0558359593431147,0.200091005779911,0.0516211337206483,0.066385855004422,0.0922068895929726
f__unclassified.89,0.0605860264312288,0.0968438119417864,0.0422835844710844,0.120269921687834,0.0984360797268859,0.0981913983397811,0.128561275789631,0.0921674426268902
f__Lachnospiraceae.16,0.0910470368005651,0.0414472687147992,0.238676384826653,0.0822583102667872,0.0288461538461539,0.0895380266847454,0.0694177388824995,0.091604417146029
s__Tyzzerella__nexilis.1,0.0996832482679508,0.0618599579395367,0.185709907801877,0.0429801018247818,0.0469574881911642,0.0465983629112561,0.149696993151177,0.0904980085839633
s__PROV_t__258134,0.132872858485683,0.031738483436853,0,0.181870202478038,0.0422074468085106,0.106708829438216,0.136093474889192,0.0902130422194991
f__unclassified.170,0.0867768657648788,0.0575915142380194,0.130221648649125,0.0955058021967719,0.155346189341986,0.105301859576635,0,0.0901062685382023
s__Rothia__mucilaginosa,0.161200344585045,0.0878198083991559,0.100282895346681,0.043809258330476,0.0381921845976537,0.0582003641374505,0.140830097659109,0.0900478504365103
s__PROV_t__181366,0.0670594410014459,0.164110850341849,0,0.109139043109156,0.125701928038422,0.160659956335866,0,0.0895244598323913
s__PROV_t__3348,0.0682552661706022,0.0715727165859687,0.200411076130422,0.138194429210981,0.0345931869369369,0.0659747829728633,0.0437199519230769,0.088960201418693
s__PROV_t__256791.3,0.10154799952858,0.141178499246323,0.0275607638888889,0.101079069153634,0.0152994791666667,0.0941176091104076,0.140875491919504,0.0888084160020006
f__unclassified.35,0.0379236874717253,0.185472514824884,0.0607794963357197,0.0884161229392839,0.128372967445807,0.0620264221330874,0.0568341256957328,0.08854647669232
f__unclassified.75,0.0743534482758621,0.157270507135973,0,0.133807603555456,0.119234667118955,0.0714887781803543,0.0632575757575758,0.0884875114320251
g__Clostridium,0.0374292452830189,0.125902349265676,0.17814443946153,0.140113829010535,0.0291294642857143,0.0397270625889047,0.0616380330196121,0.0874406318449988
f__unclassified.125,0.074694535065629,0.0840307792729572,0.0407366071428572,0.190423644539266,0.0388020833333333,0.0730832069086241,0.109161651613062,0.0872760725536755
f__unclassified.47,0.0949820833107207,0.18376017824992,0,0.097021264898137,0.134212274773495,0.0949643139343843,0,0.0864200164523796
s__Bariatricus__massiliensis,0.133752859289416,0.117543235965615,0.0567221529038113,0.162571236372967,0.0151882935108447,0,0.118429271287619,0.0863152927614675
s__PROV_t__260605,0.0895164139541409,0.182559560050771,0.0704024269059768,0.0776733720501588,0.0800613021661452,0.0428475215517242,0.0602282546082949,0.0861841216124589
s__Anaerostipes__hadrus.4,0.130540194466549,0.0616497237741288,0.042983659351145,0.0909703230583954,0.154893364459401,0.10581744403359,0.0154454022988506,0.0860428730631514
s__PROV_t__109803,0.0397866532976827,0.062314636056821,0.17039871290472,0.0565809721357526,0.0850794348590987,0.0882151036751451,0.099786125706934,0.0860230912337363
s__PROV_t__193452,0.223927131295454,0.0434840610094612,0.0152925531914894,0.0355332722562381,0.163734484504984,0.0766056836256523,0.0431031586021505,0.0859543349264899
s__Tidjanibacter__inops,0.126848366886141,0.0815836494629042,0.0927032019704433,0.0811177095707717,0.138859427189059,0.0590063702779758,0.0197295599341155,0.0856926121844872
s__PROV_t__141188,0.026922435163997,0.0847951093555299,0.0560585893073481,0.111226522525611,0.0412356321839081,0.158524154215643,0.118077348445792,0.0852628273139756
f__Lachnospiraceae.25,0.10619495281791,0.11613856119299,0.160597962395947,0.103174601598846,0.0304898202009518,0.0581846636680988,0.02,0.084968651696392
g__Massiliomicrobiota,0.0318420220791364,0.231191602606751,0.0256049601775114,0.10017832440738,0,0.0794075430473629,0.12157441266155,0.0842569807113844
s__Raoultibacter__massiliensis,0.140838604374658,0.0352287151006257,0.0417199256155951,0.146283920515807,0.0605906416063422,0.11944732197331,0.0445881402399479,0.0840996099180408
f__unclassified.86,0.0607093680781081,0.072867921834342,0.013671875,0.0620338518780626,0.151990366802071,0.0315820583870152,0.194896533034415,0.0839645678591449
f__Lachnospiraceae.90,0.0506041477655705,0.174990247684565,0.0933057210383697,0.0694973019845775,0.0657716557017545,0.102354043594483,0.0288672402159245,0.0836271939978921
f__unclassified.39,0.017156862745098,0.114223342167349,0.147677448403357,0.131606861117151,0.015380859375,0.0957639636550807,0.0631532068766223,0.0835660777628082
s__Blautia_A__wexlerae.5,0.144789902251694,0.116397258838952,0.0140813476894326,0.0703489985283698,0.153440217174768,0.0254858720596672,0.0595239560349767,0.0834382217968371
g__Blautia.1,0.0651968229726101,0.0688717049844408,0.0776696171290376,0.0202579397988945,0.0917775579061868,0.200333400242573,0.0583913273299298,0.0832140529090961
f__Enterococcaceae,0.189972592109376,0.120906277424129,0.01484375,0.0922228210522162,0.0316257890257678,0.0664501389600884,0.0648218086056667,0.0829775967396062
f__Ruminococcaceae.3,0.180396878188513,0.0276564262729405,0.0626797064164649,0.130377310757625,0.128303010245813,0.0295758928571428,0.0177251163623344,0.0823877630144048
f__unclassified.30,0.0860803613116283,0.24116530090505,0.0152255102416741,0.0966334617256882,0.014621069719754,0.0958725205435092,0.025462962962963,0.0821515982014667
s__Eubacterium_E__hallii,0.119133006583288,0.124793873780249,0.126068322985062,0.0662965044478927,0.0443792874011321,0.0153409090909091,0.0788070845791473,0.0821169984096685
s__PROV_t__194550,0.100242198155502,0.115104947833065,0.153133950623624,0.0778046278932103,0.0716837359943979,0.0562570202182285,0,0.0820323543882896
g__Parabacteroides,0.0554262742718447,0.0771087108445818,0.14003894818568,0.11360294507186,0.0706168813751669,0.0860802754680234,0.0301867541173472,0.0818658270477863
s__PROV_t__186668,0.0403134132881483,0.0869611536516876,0.113358640906195,0.0673495978636032,0.0707215468401549,0.108444979464595,0.084329108844242,0.081639777265518
g__Intestinimonas,0.117772618141377,0.0491647520107597,0.130968833760729,0.0759745632815633,0,0.11036404849995,0.0870424672338299,0.081612468989744
f__unclassified.154,0.0920853381939267,0.131310028369638,0.0414516715116279,0.104023883243081,0.0543418204602415,0.100614812405459,0.0473484848484849,0.081596577004637
f__unclassified.117,0.0768730189444199,0.0781901671479699,0.0430743243243243,0.056584622543384,0.0431860365574635,0.191991974212684,0.0798542249589458,0.0813934812413131
f__Oscillospiraceae.10,0.0392171101041787,0.150601016526616,0.0440434854497355,0.150774079785357,0.0417752061469265,0.0932146872637945,0.0474800084175084,0.0810150848134452
f__Lachnospiraceae.62,0.176790560675828,0.0456977255730434,0.0809854992541991,0.0588887153613189,0.0145833333333333,0.0936278897299509,0.0944037068205911,0.0807110615354664
f__unclassified.49,0,0.0750059237048226,0.172674729395415,0.054051790057464,0.199379091051285,0,0.0583227040816327,0.0799191768986599
f__Lachnospiraceae.54,0.174120369133956,0.0725750497514075,0.0455049812029563,0.0555338946510395,0.138939555030329,0,0.071503240583756,0.0797395843362063
f__unclassified.8,0.04299173553719,0.117864848422744,0.11707825688804,0.0766886848233793,0.0750695822310406,0.0297619047619048,0.098053674294416,0.0796440981369592
f__unclassified.134,0.0226347117794486,0.127282076373666,0.0436995713740486,0.0720486917392553,0.132937562710057,0.0149585921325052,0.140292096293591,0.0791219003432247
g__PROV_t__226883.1,0.0269052933673469,0.130724116133267,0.0747997467803929,0.159234630119041,0.103847880016262,0.0541915505419155,0,0.0785290309940321
